sweep_value,run,error_1,error_2,error_3,error_4
29,7,0.0396994007086412,0.05055022306694045,0.09518672515102344,0.18064300096162525
29,8,0.041660061750472654,0.054394556689740615,0.11311788609514452,0.22434286690637756
29,9,0.04406357290872115,0.0603394615837416,0.12124284956867996,0.23030383898773776
29,10,0.043873399225497205,0.05968047212424451,0.12866242090833685,0.2550787200649593
29,11,0.0413730646545985,0.05412679517138225,0.11085912429187181,0.2145725842715199
29,12,0.042704501966721264,0.05135130931441848,0.09382591766061531,0.17402434880271503
29,13,0.04231780914211229,0.05360056846018155,0.10151077995489455,0.19549035307459875
29,14,0.03899752823052144,0.04990382042359462,0.10515919948743796,0.20413617880127222
29,15,0.039049463036057455,0.04878279978833285,0.09041554022773443,0.16879052025600005
29,16,0.04137317834428773,0.052101088419487365,0.10144399303312453,0.19679391394935114
29,17,0.04258473362699411,0.05003102139031187,0.08761603091162781,0.16272381274874517
29,18,0.04250202013537595,0.06297809104705954,0.1372375306263164,0.26586617872231916
29,19,0.042508338904323865,0.052464863975664744,0.10484544681217652,0.20109590172629097
29,20,0.04146035905582564,0.05463813220633929,0.10924082061309164,0.20886306615567526
29,21,0.042600382470230694,0.049852729958020564,0.0921467906257055,0.17703521170322126
29,22,0.04173290424796727,0.051704575645051105,0.09548857189988043,0.17861071451387364
29,23,0.044185742981915556,0.06017616016321955,0.11410254545865989,0.21125573241067713
29,24,0.04013986330225076,0.04931994330380775,0.10022567177687633,0.19608323892360144
29,25,0.04660974380976589,0.063285568068608,0.12145931548012154,0.22423115130799662
29,26,0.04080057128256206,0.052564542309858235,0.10782666824553647,0.2091140066043002
29,27,0.039223215965380656,0.05094744526426424,0.101224085154056,0.1930066182273803
29,28,0.04560356062378423,0.05762831543942032,0.09903854040588723,0.17670555228710497
29,29,0.039346636323179945,0.0516251816138489,0.10678263427496185,0.21078846034419496
29,30,0.0450745179891865,0.051895441584150874,0.09745621845176553,0.1842137668085864
30,1,0.04031056743699061,0.054751042239851444,0.11176327884077844,0.21766823072905467
30,2,0.04153041076719591,0.05788901549489586,0.12166057249248473,0.23427302198122607
30,3,0.04448531159003199,0.05874219598742397,0.10953713205293357,0.20340640292616974
30,4,0.040983784462133764,0.05770638982241079,0.12303933249344641,0.23817848952281695
30,5,0.03991995190215556,0.05142717287238015,0.10715843637569185,0.21470840523012702
30,6,0.040257138460880575,0.05240413323658236,0.09670261312692356,0.17881208924601333
30,7,0.03804704817670297,0.04366509384689378,0.08610225763160204,0.16998905693048433
30,8,0.042636618138950214,0.05829435199962089,0.11663834242799284,0.22145173833015452
30,9,0.045033442563458155,0.05481676225730164,0.10362103803721678,0.19696451380604627
30,10,0.04263942352061782,0.06203976430912425,0.13373541228085004,0.2589203162570121
30,11,0.03755136843220003,0.046945798300829025,0.09207686358367541,0.18047502011143773
30,12,0.042465031316173914,0.05333473769108773,0.10702612467542837,0.2132017455324498
30,13,0.042740624171820944,0.05231818233641209,0.10026445669001044,0.19119218239239458
30,14,0.0372466179473019,0.045838234929843055,0.08996750930387828,0.17307869891987698
30,15,0.04373013471416765,0.05560073439768953,0.10394157324356042,0.19504652683292165
30,16,0.04247257818421857,0.06294406547563383,0.12988861929529932,0.24621572536248562
30,17,0.03966282553043062,0.051157422161269686,0.09837088127030054,0.1878430097618492
30,18,0.04948017488771753,0.06112559640321244,0.1166727278922632,0.22020752710846078
30,19,0.04030766157247907,0.049749492437099335,0.09582936618932064,0.18190309076204783
30,20,0.04375995205635713,0.062475634852719786,0.1298997838444799,0.24860456844106496
30,21,0.04026178387302712,0.05815271490736677,0.12842240849788575,0.252181697420936
30,22,0.043831409889917614,0.061212032856684556,0.12216406635649246,0.23041717976734674
30,23,0.04139983912906684,0.04498913382684549,0.090212130739199,0.1844057979381747
30,24,0.03909421425392808,0.05012093758621421,0.10139039937858765,0.1976744864895929
30,25,0.041920496892664826,0.05596091571259085,0.12016354704785892,0.23615695591895927
30,26,0.040688331169230554,0.04914630775064734,0.09940879016429688,0.19383561365341098
30,27,0.041705500283953464,0.057011623821310545,0.11490613819448492,0.2205613710539944
30,28,0.03920815073898619,0.05332451925259369,0.112018738064045,0.22070030286128176
30,29,0.04159406516429236,0.05612487979768119,0.11535624437840133,0.22291575984654385
30,30,0.038516624807442314,0.047579891891608786,0.09741655567302923,0.1925031927011461
31,1,0.04366776977460988,0.05616845480725379,0.11396326486104097,0.22219909860387935
31,2,0.04706505815266171,0.06789871612597956,0.13459842804163918,0.2525083530850542
31,3,0.04124690336238447,0.05354148545986714,0.10992524422726535,0.21479557929031037
31,4,0.04694269789032925,0.06329413264792796,0.1229734586084622,0.23329780644249107
31,5,0.040150280951214104,0.05269891456108255,0.10039617686697778,0.18853174504351683
31,6,0.04214193510567151,0.05762567548019028,0.12954844183517444,0.25993339924473025
31,7,0.044136705166339746,0.05961742692189242,0.11126784321317519,0.20499325358273984
31,8,0.04183461547098784,0.04736184962556015,0.08504543639910582,0.16833677792976695
31,9,0.043414229369429014,0.05964217529385728,0.12449204561893006,0.24076377181028075
31,10,0.04229925384788744,0.05531247291912542,0.1082174872559157,0.2053117057532956
31,11,0.04010286071100925,0.048743624103551604,0.09200354603184577,0.17660354150047194
31,12,0.04291233455141971,0.06366352653623444,0.1420361220272546,0.28013663396427424
31,13,0.036968802305858126,0.04429945509160156,0.09216980388441953,0.18290181108574416
31,14,0.041905306475167034,0.05244999343011874,0.09795683230067176,0.18237039917653786
31,15,0.04173978042506586,0.050481843884022444,0.10908468196087757,0.2215187914407594
31,16,0.03928450771215138,0.04831006894928539,0.1012686380929335,0.20269312835134287
31,17,0.0452342225405016,0.066080181198733,0.14030812907108298,0.26914087915474705
31,18,0.04039849304632999,0.05411322839715003,0.11573551344958284,0.22584445119430324
31,19,0.04793804984689945,0.06709914864724234,0.12702244772645285,0.23648222592586898
31,20,0.04268767000027486,0.05318252746231773,0.10215199342098294,0.1958917706955593
31,21,0.042487542571472206,0.05690724649797294,0.11400629286939612,0.2167386175251539
31,22,0.039590077254303746,0.048272070064574776,0.10070808276133363,0.19927827868027498
31,23,0.04031362350635833,0.052392225953198014,0.10514791636441477,0.202144534628261
31,24,0.04238351058638757,0.05598667319746597,0.11671667368875512,0.22779575045594527
31,25,0.041631015021647254,0.05738521046480772,0.11700378525684756,0.2223137094235026
31,26,0.03960678607701835,0.0501741195888165,0.09773896549827045,0.18839581057482627
31,27,0.040160161566593564,0.06109490119449148,0.14478398100243378,0.2936113575749274
31,28,0.045265848744141586,0.061636288525894055,0.11721845479348522,0.2158741123555258
31,29,0.04270350021965164,0.05134305761951734,0.1004340564189529,0.1961444142577672
31,30,0.04321974081547568,0.05835121384883095,0.11983973910982611,0.23312385485796083
32,1,0.045878393470926176,0.0607389341831319,0.11172991927291748,0.20652310665959914
32,2,0.03810678106858396,0.04880245630337563,0.09933703167167841,0.19378108510347278
32,3,0.04440778231140044,0.06878227590212745,0.14720957418019812,0.2839299264041551
32,4,0.0458930859848197,0.0602173525201603,0.11875807065141851,0.22438435473587784
32,5,0.04463779536919397,0.0597168511373924,0.11245014877054745,0.20546328417814483
32,6,0.042451260007045,0.061155689250985495,0.12878417924476807,0.24784989760193177
32,7,0.04541722145044613,0.06604273851198675,0.13937500151368157,0.26510997875432485
32,8,0.04663778850056328,0.05653834794846259,0.10966653875802253,0.21350515912716211
32,9,0.03913651780672365,0.04907060933063647,0.10373758516198929,0.20925069736526533
32,10,0.042111158301445635,0.0527590336675462,0.09915964047353219,0.1899395702634184
32,11,0.043157801800261374,0.06193135560940538,0.12426846759949049,0.23385302565102306
32,12,0.04066855453572874,0.05185566612080895,0.09778865262512024,0.18429878736522343
32,13,0.042111857307282674,0.055403866237021385,0.10102992264509185,0.1850121380054194
32,14,0.043589407158956206,0.04892362381390763,0.09177592363735221,0.1734482480873683
32,15,0.03984786777084779,0.05033454011934394,0.1011801429399231,0.19736406696925274
32,16,0.04114085162963603,0.057391789435135794,0.11952501444316531,0.23136619246340126
32,17,0.03845242152333069,0.04504973965876497,0.08295649042989972,0.16108163938414433
32,18,0.03910456610816894,0.044377370728952224,0.08214665052963202,0.16375842606072366
32,19,0.04117444489150375,0.05130855443781064,0.0975901934248983,0.18689027749481596
32,20,0.04059885735383795,0.05461657462324532,0.1165433748442878,0.22703606322693692
32,21,0.044273763420434264,0.05401253244767649,0.09480105988736676,0.1767205838966131
32,22,0.043107553632730056,0.05303992568183704,0.0950551090604568,0.177446071885235
32,23,0.04896593250964179,0.06044908300180685,0.11199395199499151,0.20976484244302196
32,24,0.04524461782113853,0.060274786789866384,0.12022638258708762,0.22754374006547728
32,25,0.04335621616384566,0.058203634449846574,0.12049747786793867,0.23421556003485725
32,26,0.04885968792245071,0.06535420186157183,0.1231768012149504,0.22826845404908902
32,27,0.04538621029848246,0.05540799099739683,0.11255221270118701,0.22035313785312563
32,28,0.046369624551108664,0.05497359531966421,0.09736235919564937,0.18201312264558145
32,29,0.04302591277985079,0.0567412241521905,0.1026089277862241,0.18563818134630702
32,30,0.039379456272774976,0.05525420953438175,0.11519856549075166,0.22236620262616158
33,1,0.04313687368829452,0.05613709425997806,0.10684573895345424,0.20083021943940838
33,2,0.04523653541897051,0.06840829675359286,0.14056042749059258,0.26655776192932357
33,3,0.042866718141121245,0.05315239645450546,0.10700672158904714,0.21162760096204228
33,4,0.042050767843056586,0.0517470800389532,0.09650977422400983,0.18457032763065842
33,5,0.042072184672514674,0.05315274548003834,0.09746061661821533,0.18117371706408314
33,6,0.042934306655730614,0.06298983644336072,0.13751688296958295,0.2676331363364806
33,7,0.04327901124004659,0.05563470920673061,0.10719547497692031,0.20676061743657703
33,8,0.04061206471654972,0.055054042373869114,0.11485172913033338,0.2198864655091253
33,9,0.041712333077532485,0.06616410621187471,0.15633844522014181,0.3122494127093264
33,10,0.046244775713370455,0.06434509600577841,0.12611096249626833,0.2364083966309112
33,11,0.04441414585528381,0.0603180841814204,0.11631853088366187,0.21807394981563916
33,12,0.04544311032156486,0.05892208705140231,0.10915966425163834,0.20151241504200676
33,13,0.0427162387790864,0.05776533546020208,0.11357209271562839,0.2116809302009995
33,14,0.04284675113629822,0.059393655475689845,0.13527316096491634,0.27149190061480405
33,15,0.044736728611658394,0.05860139857759572,0.11621238432435656,0.22192149327441055
33,16,0.0421373578621807,0.0581818003991892,0.11828975283815304,0.2262274938788265
33,17,0.040866517746920294,0.048272065877261815,0.09827160719825874,0.19373963989260418
33,18,0.04031452998387161,0.048553017494786785,0.09683017399256916,0.19353187932004232
33,19,0.03896320079066913,0.05209833976980532,0.10707495785367865,0.2089980347312197
33,20,0.04300299827362067,0.05351746864048163,0.0966477340357311,0.1780509744883066
33,21,0.04196683937582355,0.053536405589870224,0.10007709219311206,0.18685712564211598
33,22,0.04157457724726038,0.05475707345510541,0.10329268706522508,0.19168778664529212
33,23,0.04123718502777672,0.053993112080372996,0.11004921454605843,0.21273476296040034
33,24,0.039637678496460084,0.05314332708704063,0.10848502392160728,0.20922446015158447
33,25,0.038688034107613706,0.04872395726365336,0.0968946120204875,0.18588190992763967
33,26,0.04243967494820027,0.054318301865963384,0.100235820927369,0.1846224172008523
33,27,0.043648540483941956,0.05877624697348179,0.11061664981981958,0.2032697075501959
33,28,0.046066097459566115,0.0693423829949706,0.14383307331988107,0.2739632400049349
33,29,0.048012020618568615,0.06367556756138619,0.12159920347032101,0.22596485938299052
33,30,0.0417101132491126,0.055631637974611854,0.11288699505624875,0.2139368186729045
34,1,0.040596232009201295,0.054383947000481395,0.11369302832682407,0.22233582723277623
34,2,0.04179793325665473,0.048484903950343966,0.09688884752700284,0.19077119509960994
34,3,0.04351645426057755,0.06528440656586044,0.13998713706637517,0.26861587483404575
34,4,0.03924760986021701,0.052270107686970206,0.101062336964212,0.18927247764708255
34,5,0.0397133340394378,0.05019808460714718,0.09773512744495293,0.19133256456782574
34,6,0.05048718497938318,0.06871459922238195,0.13914362913965495,0.27125770551653583
34,7,0.04497187484363324,0.06094507855927995,0.1208979726275577,0.23094883767677998
34,8,0.04134486951754648,0.05386669900288205,0.10793091284553949,0.2085224657274144
34,9,0.04584935791292948,0.06114095529448885,0.11227088491111022,0.207423291756679
34,10,0.03992552962479669,0.052842029895514786,0.10672133356538821,0.20516724653703822
34,11,0.04338523384709985,0.058590007444211056,0.11909473027388842,0.2261439340287374
34,12,0.043256805884423905,0.059732225546792694,0.12759914605156514,0.2461034776320158
34,13,0.046469959800342665,0.06094861795907485,0.1267080386383233,0.24560937058163085
34,14,0.0439182787341892,0.0547245718221538,0.10185629576448677,0.19194662966652198
34,15,0.03962442844687713,0.04504028704704604,0.09026647871753647,0.18090431686297345
34,16,0.043813430620849254,0.059069833682186504,0.1199023496124909,0.23581288454575172
34,17,0.03731926704504007,0.04580872037997699,0.08760432594620429,0.16850703118087923
34,18,0.04056580986646218,0.056106494365872006,0.1185732780529971,0.2317864276696405
34,19,0.0439453566650372,0.054963046532726996,0.10582646934961171,0.19946772249999162
34,20,0.041193182581428324,0.059984355914025775,0.12897560670730218,0.2487128431391312
34,21,0.0438818583544778,0.0636710007634964,0.14478553873216432,0.2843834575626692
34,22,0.04794094634336423,0.06429117775477762,0.12569057271714443,0.23750421300325983
34,23,0.040132175460060086,0.055787078747706956,0.12436587773350143,0.24706387170637428
34,24,0.03987957541489076,0.05084160009353368,0.09527463268592372,0.18032695849603134
34,25,0.040909327612648136,0.052340181206173605,0.10343280709047442,0.1994270846451392
34,26,0.03883406763333277,0.04898983929767009,0.09540291148745406,0.18323354740942596
34,27,0.04286156491465135,0.05305838196981422,0.09565967583717569,0.17615096229974103
34,28,0.045170382235408923,0.05932123107261344,0.1270756508079162,0.24958034380869293
34,29,0.0376005343648822,0.047012301690016224,0.09085503000351669,0.17213147055165945
34,30,0.041837427758420795,0.05137746410052378,0.10044593371720323,0.19533385746411186
35,1,0.044710883205210175,0.05962880292993035,0.11272422098570065,0.20976326371396675
35,2,0.04283688377785832,0.057741416737828136,0.11828572799240696,0.22816295821578336
35,3,0.043517630498554456,0.05455323640934023,0.10126282660868367,0.18950710452643293
35,4,0.03944397571567266,0.053493495383019646,0.10813546746754972,0.2069116266699038
35,5,0.043486853436929325,0.05359619040453248,0.10669816816906919,0.20770949415065001
35,6,0.04152661842160506,0.049692272570389176,0.09638513222501946,0.186534431219994
35,7,0.039529606252276285,0.048972016761510084,0.09644512086593461,0.1848678111982215
35,8,0.0416003189862482,0.059834673629632094,0.12471479913759498,0.23995040597126963
35,9,0.04324158479479551,0.054314986686082756,0.10408311417446672,0.1988553961904607
35,10,0.04368458740660295,0.05412152882825835,0.09881619474061225,0.18569462789979135
35,11,0.03935711172242202,0.05183412722098967,0.10143320704442453,0.1905940730319004
35,12,0.041870367104599446,0.05097012807146261,0.09154485784197224,0.16857186279370498
35,13,0.04459581882918157,0.0514869249303648,0.09224773141807452,0.17194910205897895
35,14,0.042228325748599,0.058836127871977235,0.12470419477203902,0.24508200141866152
35,15,0.041333917723087935,0.04806531995992992,0.08965545972137873,0.18135483917187686
35,16,0.038965314746573894,0.05243048758222784,0.10306206949351972,0.1974177544713141
35,17,0.043949066476819246,0.05090039876341353,0.09618823342991838,0.182663400404301
35,18,0.047301200915563495,0.05474343877853066,0.09374973240132453,0.17273373034532158
35,19,0.03979922566456231,0.049192983994462786,0.1031000663705643,0.2064970660389342
35,20,0.04326703067916795,0.04985581661708279,0.09497572379749727,0.18534239192010415
35,21,0.041582157519707896,0.0514949265129407,0.10005793488464178,0.19272550484955547
35,22,0.04383674925170674,0.05685699812773366,0.11288622849984933,0.2149203996049458
35,23,0.042151320152194895,0.051269659579902774,0.09673072300250557,0.18453574121897623
35,24,0.04404801682392263,0.05837631422354984,0.11792455405634047,0.23173094012270856
35,25,0.04380340409912082,0.05888473654521919,0.11608914123074658,0.2212997422585466
35,26,0.04637711843113514,0.0610434556489248,0.11941046670070651,0.2230033369181051
35,27,0.04126995655929356,0.04830653207310078,0.09377079919678519,0.17912359217999166
35,28,0.04477564928599631,0.0568490375608253,0.11081998980878513,0.21003534051878
35,29,0.04368123500489161,0.05835533955661614,0.12205133197488763,0.23510772425994048
35,30,0.04153397320551533,0.05476724244794401,0.10772183822622468,0.2034326663644679
36,1,0.03881661758897235,0.0493388499340333,0.09392943682103654,0.17782504584779896
36,2,0.04215148006174111,0.05819062642220864,0.12172837124245424,0.23792133582310965
36,3,0.040534149442043456,0.05472114284783923,0.11108904589893233,0.21264316641791922
36,4,0.041694704409727605,0.05930748466884008,0.11754008230874903,0.22148333801293835
36,5,0.046957733103669186,0.06603643527239664,0.1280791779661993,0.23955775773083712
36,6,0.04076090805037017,0.051654589099185695,0.10591931463694926,0.20620659428537433
36,7,0.04575200842229445,0.06150378483717214,0.11676564876385617,0.21608042126942256
36,8,0.04417193645983516,0.05682935050623807,0.11005821189830138,0.21162716520154534
36,9,0.044197148737051606,0.056819282417689305,0.10856553987835559,0.20410035647569683
36,10,0.041088149215510364,0.05073409661268394,0.09628234962665656,0.1845234170938693
36,11,0.0448975820642737,0.06453481848159957,0.12747140259526368,0.23836582498322553
36,12,0.041322029306357574,0.05020937345118982,0.09327894460273675,0.17846894134180838
36,13,0.04085265750354002,0.053853002725994345,0.11213435893129269,0.21787355091086555
36,14,0.03797762954058784,0.048832066800125806,0.10022320384253804,0.2007491949377275
36,15,0.0429699681245082,0.05283125453787384,0.10033742181975559,0.18994546385318684
36,16,0.041134772882671825,0.05154963181616188,0.10028889142038144,0.19573475409243804
36,17,0.0486477963766633,0.06832464212458118,0.13879265831676235,0.2681123629773249
36,18,0.04617665756081454,0.05976816228064987,0.11890637765800091,0.22794450528657267
36,19,0.04647147556909933,0.05843947632489371,0.10483915300178731,0.19353163804254706
36,20,0.041903385402123385,0.051885178223580325,0.09731192643337654,0.18473075766220481
36,21,0.045017705914131644,0.06037655037459914,0.1216973100037098,0.2308359994431287
36,22,0.04138196275329945,0.05903828065972841,0.12528502384112034,0.2461476960849874
36,23,0.042945510081589845,0.062108259157717643,0.12127379575061979,0.22614889937697807
36,24,0.042661703378930056,0.05513119545923433,0.10916935397107477,0.2089071103722607
36,25,0.03881028961828479,0.051985332246813426,0.10601541807236527,0.2044496568673159
36,26,0.041200681098724726,0.05767765930778172,0.12212286659065892,0.2357860774684762
36,27,0.0422700017768004,0.05324631256318639,0.1048997163398815,0.20236480605189303
36,28,0.04019161709850842,0.055379149731342225,0.11942146935795961,0.23730585991959452
36,29,0.04183027952871564,0.056852629076265156,0.11962427572527594,0.23425354567362272
36,30,0.04102987167832286,0.05429531260964737,0.10890916816764318,0.20764299269081052
37,1,0.04076635323895565,0.048314107191042885,0.1027012437471064,0.20729510049898686
37,2,0.04346022816234423,0.060977398762454144,0.11749407730418361,0.21780910973420806
37,3,0.04143620093110468,0.05276448920810587,0.10199750637303623,0.19503202746478077
37,4,0.04933954909972656,0.06196258534357451,0.10937614841944387,0.19915711701052463
37,5,0.04042801975339868,0.0495102215961281,0.10141886604708818,0.2013990739500495
37,6,0.04346820999023186,0.07070497927319908,0.16030268642189938,0.3124961075198798
37,7,0.04602104518998863,0.0613993921043437,0.12020444016037242,0.22569194134570855
37,8,0.044497784001545734,0.059970533072027654,0.12398427982733554,0.2398449512293692
37,9,0.041493210929759494,0.054496087293989304,0.11555619468988573,0.2264511519123717
37,10,0.04620802108794378,0.06128910557616365,0.11319148756234029,0.20844223558284156
37,11,0.04395621834476041,0.056053050446850654,0.10279831226172244,0.18920748654156538
37,12,0.042766225305006254,0.05512307906951949,0.11044218549769381,0.21730492184757774
37,13,0.042944410887694996,0.056343537759477154,0.10848629427898461,0.20748547743726234
37,14,0.04166624520682986,0.05218459838921036,0.09577782792122833,0.17867197215992314
37,15,0.046957335180897064,0.06309895460631086,0.12509265418388185,0.23612022991121012
37,16,0.04148391849864455,0.05513683217292679,0.11880780885398415,0.23702132370938508
37,17,0.039189777398963614,0.05192864149744188,0.10104329003024257,0.19362762795383492
37,18,0.04168651550118441,0.05184340294738706,0.10070667343417752,0.1926913789104258
37,19,0.04259590592225737,0.061615239581505346,0.13474843906346312,0.2654090838055105
37,20,0.041874214705004235,0.054564514245498706,0.11323883971247475,0.21780780988161322
37,21,0.03941501757192072,0.04905699405861704,0.09432044538716272,0.18142274613933831
37,22,0.041248727966735545,0.057784032683069676,0.12286451869385606,0.2426156723648813
37,23,0.046788828402260604,0.06187447246402429,0.11635465070577333,0.2168962674781106
37,24,0.04028817474918532,0.05426285708721662,0.12684787853173538,0.2548251033046136
37,25,0.04492851407882451,0.05882574006938843,0.12771629341664278,0.2506444727545767
37,26,0.04449361563357745,0.062384761147937576,0.12811564662886002,0.24681309593816905
37,27,0.04389155010078136,0.05764173014324105,0.1163219269723721,0.22201050992000826
37,28,0.04270683992052964,0.06335246683119057,0.13672506611732946,0.26287838341808856
37,29,0.04482865991942934,0.058249729092004474,0.11415597969406961,0.2184667942642636
37,30,0.041332029188061635,0.05722171624450735,0.11640611240204504,0.2238186322819113
38,1,0.04564368598773827,0.06478187807400489,0.13510150721692882,0.2616658710699256
38,2,0.04001223317180589,0.05096762436804148,0.10173816046117203,0.19429007524827768
38,3,0.04328706984701241,0.05650590967848625,0.11616784707171304,0.22488200747403447
38,4,0.041389937417889586,0.05386593178861631,0.10141422406314303,0.18896037160386916
38,5,0.04095346920602268,0.046012844024059314,0.09265028974014403,0.1843259040079124
38,6,0.04553434705008131,0.07125356262574442,0.15556075762725494,0.30140149612754596
38,7,0.042335220879533376,0.05288676744458587,0.10484070271417754,0.20034397157313805
38,8,0.042569698944255975,0.05836563238543782,0.12145953954481889,0.2391057772869904
38,9,0.04238095567424964,0.05895582529858525,0.12235410400498238,0.23537477305269927
38,10,0.04024180938813207,0.05493011856694848,0.11383123849684443,0.21877964140074008
38,11,0.04129460412223672,0.05808664180018457,0.11980676017966667,0.22977416028744532
38,12,0.04230454541425314,0.05249235932959277,0.09751827422748724,0.18563120872685568
38,13,0.045505921540680075,0.059277025282697175,0.1217261020427698,0.23482527688724597
38,14,0.04230139344719967,0.05023544400570383,0.09836343467317514,0.19108013550721337
38,15,0.044237899094752134,0.05724831889944408,0.10585422057047374,0.19925037262032083
38,16,0.044384353187870235,0.05565971844036512,0.11009072721772106,0.21163865120327283
38,17,0.04182726747268183,0.055709616326628277,0.11249348410935166,0.21310929275701637
38,18,0.04451635123183346,0.0647962891229077,0.13329364026629592,0.2561345268171629
38,19,0.04666109338779048,0.060701140376437014,0.11363559607478452,0.21165159701729042
38,20,0.0412793945715926,0.05716859793027611,0.11630576914925148,0.2226338043966347
38,21,0.04443505198901233,0.06244925054923903,0.1251551810672312,0.23399624895456836
38,22,0.046294764844206304,0.06640343602867264,0.13782462738892096,0.26620958463002403
38,23,0.03923465846041403,0.04961939782637277,0.09899222933423414,0.18947954572361614
38,24,0.046442121008970993,0.06663570986214579,0.13602096978140746,0.2573194517096127
38,25,0.040032642042644145,0.052477365694165966,0.10738568171919018,0.20736344525854788
38,26,0.04346791127723747,0.05666488950252577,0.11011068488326951,0.20494629636767703
38,27,0.041588907591270104,0.05205318874177867,0.10101011253488498,0.19297631663883613
38,28,0.04246315955529104,0.05630648592589837,0.1142622877431347,0.22173315938991262
38,29,0.04555598425674594,0.06732807140494929,0.14269833460073988,0.27484139268150354
38,30,0.042743719878585384,0.0555437287449839,0.1101368886821054,0.2078929027604476
39,1,0.04489062075530023,0.06011446639773979,0.1207030434917341,0.2325030098983888
39,2,0.043244140779605186,0.058273201863068884,0.1146861485782279,0.21695443543572973
39,3,0.04630651832925836,0.07117931778333704,0.14832368817453848,0.28183731865051986
39,4,0.048937714865180865,0.06481715823281622,0.12961629333715233,0.246672134831976
39,5,0.0455281041661756,0.06178205165363663,0.13306240767669555,0.25884136638295874
39,6,0.03940706487985614,0.048081529813198874,0.0914632324661274,0.17693629304777428
39,7,0.040203610355813685,0.05474954426505506,0.11294980330029539,0.21804129321695223
39,8,0.04129855265669707,0.055157383938541714,0.10603896617571974,0.19554601271916994
39,9,0.04206502549047681,0.058070790165424144,0.11986827185043987,0.23096325888409033
39,10,0.04044048057878175,0.05114642892182789,0.10264977973254634,0.19644388574631036
39,11,0.0413361934300909,0.05590846342014211,0.11426353826033575,0.22095581015764568
39,12,0.04108136272911605,0.051896248580003544,0.10395158970875219,0.20257603076536926
39,13,0.04219728118419334,0.05546505223093233,0.10472924009030248,0.1946675242283097
39,14,0.041480179449461856,0.04986283340380469,0.10236315504998256,0.20439817077840775
39,15,0.03998749354048748,0.05073575924440436,0.10022682558989345,0.1950571639353042
39,16,0.0444782730203598,0.05601808935162474,0.10414774632778448,0.19445495589290937
39,17,0.04135520887601024,0.05373379326379469,0.10372662659381124,0.19951496572723132
39,18,0.0418540122747605,0.05845137741825588,0.12096715280270298,0.23410905100116594
39,19,0.045184749566151816,0.05846347448942206,0.1030586083617046,0.187286710610301
39,20,0.042615693025385835,0.05156373768271143,0.10521046542183676,0.20544765202472393
39,21,0.04159955096672161,0.05866138261193808,0.11053139000785864,0.20628312533340112
39,22,0.040989689574671785,0.052505277578344736,0.10210781161819374,0.19812066307120615
39,23,0.042026846787971785,0.05193421071034694,0.09802760065514196,0.18890202523775007
39,24,0.04396212700331278,0.05202762836562766,0.0949963938033829,0.18374218648072466
39,25,0.04259363062994164,0.05774155811386941,0.1226654990682781,0.2373441706937674
39,26,0.041792668749897295,0.06318243128485602,0.13602012361578716,0.26263059087635515
39,27,0.04167850123883436,0.054973219805082414,0.10295863965402054,0.1908504243804588
39,28,0.042453685581636876,0.056392206731581615,0.10953399396459883,0.2092628102521524
39,29,0.04569293759872629,0.06550527677456244,0.14136939309930505,0.2754970094265846
39,30,0.04174968171505512,0.049742503166438586,0.09389462382075126,0.178791558161232
40,1,0.042716818918045206,0.06180022787587745,0.1314842130144777,0.25405725720500905
40,2,0.04058088616883037,0.0528785244685239,0.10817532218412626,0.21231338306032108
40,3,0.043519895057033846,0.0556277099590306,0.1028662105118228,0.19202298992006486
40,4,0.040895024318227405,0.0486180736012105,0.10153828861731404,0.1994662567753537
40,5,0.04168606433478819,0.056902483096296565,0.11555935626429902,0.22363342535163286
40,6,0.04298814849350787,0.06238795293216419,0.12905022501010982,0.24684707892058808
40,7,0.038865288071264256,0.04557545724897425,0.09065520599223227,0.1782446099974273
40,8,0.042617294434564724,0.061932713978704014,0.12956670425083308,0.2482944456427865
40,9,0.040526436163847664,0.055275803338871596,0.11558322401983341,0.22320841609876255
40,10,0.04178373845661039,0.05438600601490029,0.11411805592544425,0.22623138667654277
40,11,0.041248769035747875,0.053795656437736546,0.10365105895664495,0.19813034512891198
40,12,0.03832790449535235,0.04818352843394686,0.10100302914004851,0.20163484811735166
40,13,0.04172556588174908,0.05721159641903828,0.11770514225291465,0.2261782564692651
40,14,0.04042475169909757,0.05232617464040996,0.10217248302752524,0.195283456234993
40,15,0.04661695956887942,0.061846348620733564,0.11478724577248854,0.21197959989459764
40,16,0.04139123892172463,0.05444818420893181,0.10515665616457819,0.19825170190062333
40,17,0.039831598376969785,0.04583619392259811,0.08923760832053343,0.17400056205762268
40,18,0.042853885709310945,0.05659553451585904,0.11593804508456325,0.22460727633785552
40,19,0.03839660395371123,0.04779356667122312,0.09780680642898495,0.1913083952505596
40,20,0.04426498109326159,0.05433826707340402,0.09814912545528086,0.18537204133183505
40,21,0.04155104910011017,0.05084541079000994,0.0917979531389745,0.17288627590446687
40,22,0.04232846115325767,0.05529825199873852,0.10987770082370323,0.20923711417951193
40,23,0.04113199794575956,0.050514095128039664,0.10037288113517642,0.193188980956933
40,24,0.04098669657107128,0.05551351325213139,0.11632957780240193,0.2256303305050471
40,25,0.04147729888376089,0.055090613396632265,0.10812810713803818,0.20482736117436276
